Symbol,RSI_12M
APEI,96.56357388316158
CIVB,96.530612244898
T,96.4630225080386
RGLD,96.3267543859649
AGX,96.32010640656169
LFMD,96.29629629629626
SWTX,96.27766599597588
ALMU,96.27367135003054
ONIT,96.23529411764713
REVG,96.19289340101518
LFCBY,96.18320610687019
DAN,96.18181818181817
QFIN,96.17151607963241
APG,96.17058311575285
CM,96.14093959731548
COE,96.06741573033709
BFC,96.05418138987042
UVV,96.04519774011298
GBFH,96.0365853658538
ING,96.02272727272725
SLF,96.00967351874246
FUTU,95.90719499478624
LMB,95.89228662711092
FARO,95.88150289017341
AHR,95.87628865979379
SKWD,95.71810883140056
GHRS,95.64393939393939
ULS,95.56962025316463
GRPN,95.54655870445347
EQH,95.54597701149423
DASH,95.51920341394029
FROG,95.50359712230215
UTI,95.45454545454547
CAR,95.44666088464881
RNMBY,95.44198895027627
CAE,95.42372881355938
CSGS,95.3846153846154
ERJ,95.31680440771345
FER,95.22471910112355
CTVA,95.20333680917615
CDTX,95.1515151515151
MUFG,95.12195121951221
ALNT,95.11904761904762
RPRX,95.11041009463725
KAR,95.10022271714925
GRND,95.01779359430608
LPLA,95.01352463836298
OPOF,94.91298527443102
SCHW,94.90566037735843
CMP,94.89559164733177
ESLOY,94.88372093023258
CTAS,94.8640483383686
SSBK,94.8626045400239
SFM,94.853875476493
SONY,94.85094850948506
WRB,94.84304932735432
NTES,94.77513227513236
IBM,94.77106475209962
LYV,94.77054429028807
KFS,94.75982532751095
QNTM,94.7242206235012
HKXCY,94.68037550290566
ESE,94.66248037676614
ATEC,94.62809917355372
PAYC,94.60704607046068
CNH,94.59459459459455
NFLX,94.52336448598132
TTMI,94.50457951706908
FHI,94.42934782608691
BKNG,94.36659239085574
TRP,94.36008676789591
GFI,94.33962264150944
MO,94.31818181818197
LOPE,94.3013100436681
WWD,94.2355117139334
SPR,94.20600858369106
ROOT,94.19145921878162
AKRO,94.16186419443748
TPB,94.15270018621973
SBS,94.14758269720109
BHF,94.1379310344827
CNL,94.12955465587045
SRBK,94.07894736842107
PLTR,94.07582938388626
ESLT,94.0682414698163
OPFI,94.04761904761904
CVLT,94.04494382022472
CPS,93.9180537772087
TGLS,93.91468005018821
EHAB,93.9058171745152
RL,93.89757743023614
SMSMY,93.87755102040816
AXAHY,93.87129724208374
PODD,93.83651944627553
SE,93.81598793363494
FNMAS,93.8095238095238
AU,93.80281690140848
NET,93.7812567949554
CTRN,93.7743190661478
VRNA,93.70529327610869
BTSG,93.68932038834951
AS,93.66120218579233
CCRD,93.65853658536582
NTDOY,93.64261168384884
KT,93.61702127659564
FOX,93.59999999999962
ACNT,93.5691318327974
TOST,93.54838709677418
APH,93.53187529083289
NCSM,93.47290640394091
SRAD,93.42948717948718
IDCC,93.34269662921348
JFIN,93.33333333333334
UGI,93.31103678929779
MYTAY,93.29545454545452
NI,93.26424870466309
PAAS,93.13304721030042
CFRUY,93.12267657992564
HCMLY,93.11224489795912
GH,92.95573536411231
TYIDY,92.93048308365597
AXON,92.89894654701524
ADYEY,92.84009546539377
HCSG,92.82051282051282
ALIZY,92.8104575163399
NWG,92.77777777777774
HSAI,92.67441860465117
GBNY,92.59259259259258
DNKEY,92.5806451612903
SXT,92.57903494176368
STN,92.56550883607557
AVGO,92.56249041558044
PAY,92.50749250749251
ENLT,92.47572815533984
MKL,92.4507251766455
ODC,92.4129353233831
CVNA,92.39750203638339
PLPC,92.39232945614594
ADP,92.386685552408
ADRNY,92.34693877551027
MCK,92.33545647558384
CIB,92.33296823658266
GOGO,92.30769230769232
AXSM,92.25674987264387
CBNK,92.1917808219178
MA,92.13068181818186
RBA,92.13002566295978
DCTH,92.1241050119332
CHEF,92.09237228831353
TXNM,92.08633093525184
CIHKY,92.07360226468506
FMS,92.05298013245039
ISNPY,92.00913242009136
NIC,91.99178644763859
XYF,91.97530864197529
ATGE,91.95947402457428
BASE,91.9463087248322
MAG,91.93154034229825
UFCS,91.8918918918919
HDB,91.89189189189189
BAESY,91.87558031569174
AXS,91.86560565870909
CRK,91.85750636132319
FEIM,91.83673469387752
BYDDF,91.82879377431907
WELL,91.82724252491684
BCRX,91.82389937106919
NFG,91.82222222222221
FCFS,91.8146718146718
MP,91.81184668989546
INTU,91.81150664559908
BABA,91.79229480737018
MGYR,91.7874396135265
ATRO,91.68157423971378
OLLI,91.65154264972772
BPMC,91.63750874737579
TRV,91.61969184517102
LBRDA,91.61836825679895
DTEGY,91.58075601374578
CNSWF,91.5780436468372
LZAGY,91.57782515991492
LAUR,91.5520628683693
SLNO,91.54681538009979
LOMA,91.51291512915128
DRI,91.48665819567982
CHWY,91.44811858608894
LKNCY,91.40154772141015
PVLA,91.4002205071665
USFD,91.37554585152833
ENB,91.35618479880776
OR,91.33574007220211
TDS,91.33034379671162
MMM,91.3202042304888
FOXA,91.23376623376635
AONC,91.19496855345913
ROAD,91.18942731277536
TELNY,91.12426035502958
TFPM,91.09589041095886
CCB,91.06830122591944
OKLO,90.99125364431488
SLM,90.94292803970222
MIR,90.93264248704672
RRC,90.9316770186335
YARIY,90.87378640776701
CNM,90.82125603864733
TKO,90.81632653061224
NAGE,90.80459770114943
EXEL,90.79089924160348
EPR,90.70680628272251
TIGO,90.67894131185272
QURE,90.67865903515946
LINC,90.67641681901283
BROS,90.63063063063069
LBRDK,90.61012548680225
VLGEA,90.55876685934486
BCS,90.54726368159206
AR,90.52987598647121
BKTI,90.52808046940484
HRTG,90.44401544401545
UVE,90.43062200956948
NTB,90.31791907514457
FTNT,90.30378693300042
FFIV,90.21630615640599
TTWO,90.18663455749537
CICHY,90.17857142857143
BMI,90.17763845350053
UPXI,90.14880952380952
NTR,90.13785790031814
NYAX,90.10989010989013
YMM,90.10526315789473
BOTJ,90.09900990099013
JOYY,90.08363201911587
FRFHF,90.06816517379298
NRIM,90.05780346820816
BWFG,90.03931847968548
ITRN,90.0
X,89.95713410900183
XIACY,89.92974238875865
HOOD,89.91756499682943
DB,89.91097922848647
PPTA,89.8243045387994
THG,89.81876332622602
RIVN,89.81818181818181
TCI,89.79187314172447
EXE,89.72005507113352
EQT,89.65517241379311
NPSNY,89.43472409152086
RBC,89.43361753958594
EAT,89.42678942678945
IBEX,89.2528147389969
CPA,89.23654568210264
MRCY,89.20454545454547
CYBR,89.13575214023629
EADSY,89.10256410256409
OMAB,89.10025706940871
LTBR,89.10012674271229
MYFW,89.06976744186042
BSAC,89.04494382022477
NEU,89.02731912338643
PBI,88.99676375404529
KARO,88.94028595458367
SAP,88.93442622950812
WPM,88.93148059415428
TLN,88.92925099463764
TKOMY,88.90074706510146
ANPDY,88.8827926753995
RDVT,88.88162197514717
BAP,88.86332259549026
COOP,88.83169203222917
WMB,88.78612716763
CAAP,88.78281622911693
DE,88.755980861244
PRCH,88.73873873873872
EHC,88.73615883925162
WTS,88.73476250525437
UNM,88.72950819672128
MELI,88.70333230484417
PAYX,88.67801047120423
BBIO,88.66930171277998
CHTR,88.64285011317783
AEM,88.6151797603196
GILD,88.59616108392923
GME,88.5640584694755
VEON,88.56015779092705
ACMR,88.55421686746989
RBKB,88.52459016393439
PUK,88.51063829787248
QBTS,88.50758180367119
SPCB,88.47457627118645
CRWD,88.4732492387995
KGC,88.43930635838153
LQDA,88.43813387423934
BJRI,88.41259209645008
WRLD,88.38883888388841
CPBI,88.37209302325553
CRS,88.34367726920094
FYBR,88.33333333333331
TCEHY,88.32199546485259
ESQ,88.31282952548331
AMADY,88.29663962920029
LI,88.26815642458102
KEP,88.26291079812206
BCH,88.21656050955411
DSDVY,88.17802503477054
ACHR,88.06970509383378
SGI,88.06584362139917
SSYS,88.04780876494024
ESP,88.00792864222004
NEON,87.98283261802572
CAH,87.98037612428465
MNST,87.91540785498484
ABT,87.8886478669559
KTOS,87.87593984962405
RSG,87.84119106699762
EBAY,87.82112274024736
ORLA,87.82051282051285
PLMR,87.78398510242081
CXW,87.70491803278688
ANGO,87.61904761904762
ADMA,87.60593220338984
HG,87.53117206982536
SSRM,87.46081504702195
VIRT,87.43343982960597
TME,87.42393509127784
VSEC,87.39144419427471
STRT,87.37044145873318
ORANY,87.29641693811075
RTX,87.29281767955804
AZEK,87.26003490401396
NC,87.218045112782
GNTY,87.21340388007053
CCHGY,87.20568636161707
PRPO,87.18446601941747
SWDBY,87.16216216216228
MIELY,87.09198813056375
NATH,87.05293276108729
ARQT,87.02064896755164
ASTE,86.92628650904037
URBN,86.88266750550488
FAST,86.85446009389678
IPI,86.84210526315793
TITN,86.81159420289856
SNEX,86.72340425531914
SIEGY,86.68197474167626
DRS,86.68032786885249
ASND,86.64067309665504
SNWV,86.61367717006688
CGNT,86.56126482213436
TGTX,86.55462184873949
ZLAB,86.48111332007959
HMN,86.4661654135337
BZ,86.44578313253014
DRVN,86.28048780487802
TBPH,86.231884057971
PLYA,86.20689655172418
HSBC,86.18376928236086
CPRX,86.10421836228284
AGI,86.04651162790698
BBUC,85.96237337192473
SKE,85.93155893536124
JAPSY,85.78680203045687
TLGPY,85.71428571428564
NTGR,85.63535911602209
MT,85.62401263823065
HBCP,85.59423769507801
USAU,85.58225508317929
THFF,85.52534900808226
AAMI,85.35714285714286
TIPT,85.2348993288591
PHAR,85.20408163265303
ULTA,84.98648071723352
SII,84.77321814254856
BLX,84.6580406654344
BH,84.6300798888503
HCI,84.44681988241584
RYAAY,84.40797186400938
BNPQY,84.30851063829793
NXT,84.2627960275019
BNTC,84.21052631578947
BVN,84.06862745098039
KBCSY,84.05197873597163
GHC,83.79233479542673
BWB,83.72641509433963
RYTM,83.71361132966169
MLYS,83.68734069668649
CCEC,83.46368715083801
PERI,83.28981723237597
ADPT,83.0860534124629
PSMT,83.0774479699761
CAKE,82.39316239316238
XPEV,82.1525885558583
KRYAY,82.14990138067058
VEEV,82.14686728048505
LOAR,82.13533130414422
DBD,82.12039532794248
KEN,81.969696969697
PAC,81.95571955719558
LSBK,81.74807197943443
GT,81.67330677290835
XNGSY,81.65680473372782
SDGR,81.41361256544502
SENEA,80.16759776536311
MGIC,80.10899182561306
BHKLY,79.19725893294176
SSTI,79.0492957746479
MDWD,78.23042647994905
